EmployeeID,LastName,FirstName,OrderID,ProductID,UnitPrice,Quantity,CustomerID,CompanyName,Attribute,Value
2,Fuller,Andrew,10553,35,18,6,WARTH,Wartian Herkku,SupplierName,Bigfoot Breweries
2,Fuller,Andrew,10556,72,34.8,24,SIMOB,Simons bistro,ProductName,Mozzarella di Giovanni
2,Fuller,Andrew,10556,72,34.8,24,SIMOB,Simons bistro,CategoryName,Dairy Products
2,Fuller,Andrew,10556,72,34.8,24,SIMOB,Simons bistro,SupplierName,Formaggi Fortini s.r.l.
2,Fuller,Andrew,10561,44,19.45,10,FOLKO,Folk och fä HB,ProductName,Gula Malacca
2,Fuller,Andrew,10561,44,19.45,10,FOLKO,Folk och fä HB,CategoryName,Condiments
2,Fuller,Andrew,10561,44,19.45,10,FOLKO,Folk och fä HB,SupplierName,Leka Trading
2,Fuller,Andrew,10561,51,53,50,FOLKO,Folk och fä HB,ProductName,Manjimup Dried Apples
2,Fuller,Andrew,10561,51,53,50,FOLKO,Folk och fä HB,CategoryName,Produce
2,Fuller,Andrew,10561,51,53,50,FOLKO,Folk och fä HB,SupplierName,"G'day, Mate"
2,Fuller,Andrew,10563,36,19,25,RICAR,Ricardo Adocicados,ProductName,Inlagd Sill
2,Fuller,Andrew,10563,36,19,25,RICAR,Ricardo Adocicados,CategoryName,Seafood
2,Fuller,Andrew,10563,36,19,25,RICAR,Ricardo Adocicados,SupplierName,Svensk Sjöföda AB
2,Fuller,Andrew,10563,52,7,70,RICAR,Ricardo Adocicados,ProductName,Filo Mix
2,Fuller,Andrew,10563,52,7,70,RICAR,Ricardo Adocicados,CategoryName,Grains/Cereals
2,Fuller,Andrew,10563,52,7,70,RICAR,Ricardo Adocicados,SupplierName,"G'day, Mate"
2,Fuller,Andrew,10583,29,123.79,10,WARTH,Wartian Herkku,ProductName,Thüringer Rostbratwurst
2,Fuller,Andrew,10583,29,123.79,10,WARTH,Wartian Herkku,CategoryName,Meat/Poultry
2,Fuller,Andrew,10583,29,123.79,10,WARTH,Wartian Herkku,SupplierName,Plutzer Lebensmittelgroßmärkte AG
2,Fuller,Andrew,10583,60,34,24,WARTH,Wartian Herkku,ProductName,Camembert Pierrot
2,Fuller,Andrew,10583,60,34,24,WARTH,Wartian Herkku,CategoryName,Dairy Products
2,Fuller,Andrew,10583,60,34,24,WARTH,Wartian Herkku,SupplierName,Gai pâturage
2,Fuller,Andrew,10583,69,36,10,WARTH,Wartian Herkku,ProductName,Gudbrandsdalsost
2,Fuller,Andrew,10583,69,36,10,WARTH,Wartian Herkku,CategoryName,Dairy Products
2,Fuller,Andrew,10583,69,36,10,WARTH,Wartian Herkku,SupplierName,Norske Meierier
2,Fuller,Andrew,10588,18,62.5,40,QUICK,QUICK-Stop,ProductName,Carnarvon Tigers
2,Fuller,Andrew,10588,18,62.5,40,QUICK,QUICK-Stop,CategoryName,Seafood
2,Fuller,Andrew,10588,18,62.5,40,QUICK,QUICK-Stop,SupplierName,"Pavlova, Ltd."
2,Fuller,Andrew,10588,42,14,100,QUICK,QUICK-Stop,ProductName,Singaporean Hokkien Fried Mee
2,Fuller,Andrew,10588,42,14,100,QUICK,QUICK-Stop,CategoryName,Grains/Cereals
2,Fuller,Andrew,10588,42,14,100,QUICK,QUICK-Stop,SupplierName,Leka Trading
2,Fuller,Andrew,10595,35,18,30,ERNSH,Ernst Handel,ProductName,Steeleye Stout
2,Fuller,Andrew,10595,35,18,30,ERNSH,Ernst Handel,CategoryName,Beverages
2,Fuller,Andrew,10595,35,18,30,ERNSH,Ernst Handel,SupplierName,Bigfoot Breweries
2,Fuller,Andrew,10595,61,28.5,120,ERNSH,Ernst Handel,ProductName,Sirop d'érable
2,Fuller,Andrew,10595,61,28.5,120,ERNSH,Ernst Handel,CategoryName,Condiments
2,Fuller,Andrew,10595,61,28.5,120,ERNSH,Ernst Handel,SupplierName,Forêts d'érables
2,Fuller,Andrew,10595,69,36,65,ERNSH,Ernst Handel,ProductName,Gudbrandsdalsost
2,Fuller,Andrew,10595,69,36,65,ERNSH,Ernst Handel,CategoryName,Dairy Products
2,Fuller,Andrew,10595,69,36,65,ERNSH,Ernst Handel,SupplierName,Norske Meierier
2,Fuller,Andrew,10615,55,24,5,WILMK,Wilman Kala,ProductName,Pâté chinois
2,Fuller,Andrew,10615,55,24,5,WILMK,Wilman Kala,CategoryName,Meat/Poultry
2,Fuller,Andrew,10615,55,24,5,WILMK,Wilman Kala,SupplierName,Ma Maison
2,Fuller,Andrew,10620,24,4.5,5,LAUGB,Laughing Bacchus Wine Cellars,ProductName,Guaraná Fantástica
2,Fuller,Andrew,10620,24,4.5,5,LAUGB,Laughing Bacchus Wine Cellars,CategoryName,Beverages
2,Fuller,Andrew,10620,24,4.5,5,LAUGB,Laughing Bacchus Wine Cellars,SupplierName,Refrescos Americanas LTDA
2,Fuller,Andrew,10620,52,7,5,LAUGB,Laughing Bacchus Wine Cellars,ProductName,Filo Mix
2,Fuller,Andrew,10620,52,7,5,LAUGB,Laughing Bacchus Wine Cellars,CategoryName,Grains/Cereals
2,Fuller,Andrew,10620,52,7,5,LAUGB,Laughing Bacchus Wine Cellars,SupplierName,"G'day, Mate"
2,Fuller,Andrew,10657,15,15.5,50,SAVEA,Save-a-lot Markets,ProductName,Genen Shouyu
2,Fuller,Andrew,10657,15,15.5,50,SAVEA,Save-a-lot Markets,CategoryName,Condiments
2,Fuller,Andrew,10657,15,15.5,50,SAVEA,Save-a-lot Markets,SupplierName,Mayumi's
2,Fuller,Andrew,10657,41,9.65,24,SAVEA,Save-a-lot Markets,ProductName,Jack's New England Clam Chowder
2,Fuller,Andrew,10657,41,9.65,24,SAVEA,Save-a-lot Markets,CategoryName,Seafood
2,Fuller,Andrew,10657,41,9.65,24,SAVEA,Save-a-lot Markets,SupplierName,New England Seafood Cannery
2,Fuller,Andrew,10657,46,12,45,SAVEA,Save-a-lot Markets,ProductName,Spegesild
2,Fuller,Andrew,10657,46,12,45,SAVEA,Save-a-lot Markets,CategoryName,Seafood
2,Fuller,Andrew,10657,46,12,45,SAVEA,Save-a-lot Markets,SupplierName,Lyngbysild
2,Fuller,Andrew,10657,47,9.5,10,SAVEA,Save-a-lot Markets,ProductName,Zaanse koeken
2,Fuller,Andrew,10657,47,9.5,10,SAVEA,Save-a-lot Markets,CategoryName,Confections
2,Fuller,Andrew,10657,47,9.5,10,SAVEA,Save-a-lot Markets,SupplierName,Zaanse Snoepfabriek
2,Fuller,Andrew,10657,56,38,45,SAVEA,Save-a-lot Markets,ProductName,Gnocchi di nonna Alice
2,Fuller,Andrew,10657,56,38,45,SAVEA,Save-a-lot Markets,CategoryName,Grains/Cereals
2,Fuller,Andrew,10657,56,38,45,SAVEA,Save-a-lot Markets,SupplierName,Pasta Buttini s.r.l.
2,Fuller,Andrew,10657,60,34,30,SAVEA,Save-a-lot Markets,ProductName,Camembert Pierrot
2,Fuller,Andrew,10657,60,34,30,SAVEA,Save-a-lot Markets,CategoryName,Dairy Products
2,Fuller,Andrew,10657,60,34,30,SAVEA,Save-a-lot Markets,SupplierName,Gai pâturage
2,Fuller,Andrew,10663,40,18.4,30,BONAP,Bon app',ProductName,Boston Crab Meat
2,Fuller,Andrew,10663,40,18.4,30,BONAP,Bon app',CategoryName,Seafood
2,Fuller,Andrew,10663,40,18.4,30,BONAP,Bon app',SupplierName,New England Seafood Cannery
2,Fuller,Andrew,10663,42,14,30,BONAP,Bon app',ProductName,Singaporean Hokkien Fried Mee
2,Fuller,Andrew,10663,42,14,30,BONAP,Bon app',CategoryName,Grains/Cereals
2,Fuller,Andrew,10663,42,14,30,BONAP,Bon app',SupplierName,Leka Trading
2,Fuller,Andrew,10663,51,53,20,BONAP,Bon app',ProductName,Manjimup Dried Apples
2,Fuller,Andrew,10663,51,53,20,BONAP,Bon app',CategoryName,Produce
2,Fuller,Andrew,10663,51,53,20,BONAP,Bon app',SupplierName,"G'day, Mate"
2,Fuller,Andrew,10669,36,19,30,SIMOB,Simons bistro,ProductName,Inlagd Sill
2,Fuller,Andrew,10669,36,19,30,SIMOB,Simons bistro,CategoryName,Seafood
2,Fuller,Andrew,10669,36,19,30,SIMOB,Simons bistro,SupplierName,Svensk Sjöföda AB
2,Fuller,Andrew,10673,16,17.45,3,WILMK,Wilman Kala,ProductName,Pavlova
2,Fuller,Andrew,10673,16,17.45,3,WILMK,Wilman Kala,CategoryName,Confections
2,Fuller,Andrew,10673,16,17.45,3,WILMK,Wilman Kala,SupplierName,"Pavlova, Ltd."
2,Fuller,Andrew,10673,42,14,6,WILMK,Wilman Kala,ProductName,Singaporean Hokkien Fried Mee
2,Fuller,Andrew,10673,42,14,6,WILMK,Wilman Kala,CategoryName,Grains/Cereals
2,Fuller,Andrew,10673,42,14,6,WILMK,Wilman Kala,SupplierName,Leka Trading
2,Fuller,Andrew,10673,43,46,6,WILMK,Wilman Kala,ProductName,Ipoh Coffee
2,Fuller,Andrew,10673,43,46,6,WILMK,Wilman Kala,CategoryName,Beverages
2,Fuller,Andrew,10673,43,46,6,WILMK,Wilman Kala,SupplierName,Leka Trading
2,Fuller,Andrew,10676,10,31,2,TORTU,Tortuga Restaurante,ProductName,Ikura
2,Fuller,Andrew,10676,10,31,2,TORTU,Tortuga Restaurante,CategoryName,Seafood
2,Fuller,Andrew,10676,10,31,2,TORTU,Tortuga Restaurante,SupplierName,Tokyo Traders
2,Fuller,Andrew,10676,19,9.2,7,TORTU,Tortuga Restaurante,ProductName,Teatime Chocolate Biscuits
2,Fuller,Andrew,10676,19,9.2,7,TORTU,Tortuga Restaurante,CategoryName,Confections
2,Fuller,Andrew,10676,19,9.2,7,TORTU,Tortuga Restaurante,SupplierName,"Specialty Biscuits, Ltd."
2,Fuller,Andrew,10676,44,19.45,21,TORTU,Tortuga Restaurante,ProductName,Gula Malacca
2,Fuller,Andrew,10676,44,19.45,21,TORTU,Tortuga Restaurante,CategoryName,Condiments
2,Fuller,Andrew,10676,44,19.45,21,TORTU,Tortuga Restaurante,SupplierName,Leka Trading
2,Fuller,Andrew,10683,52,7,9,DUMON,Du monde entier,ProductName,Filo Mix
2,Fuller,Andrew,10683,52,7,9,DUMON,Du monde entier,CategoryName,Grains/Cereals
2,Fuller,Andrew,10683,52,7,9,DUMON,Du monde entier,SupplierName,"G'day, Mate"
2,Fuller,Andrew,10686,17,39,30,PICCO,Piccolo und mehr,ProductName,Alice Mutton
2,Fuller,Andrew,10686,17,39,30,PICCO,Piccolo und mehr,CategoryName,Meat/Poultry
2,Fuller,Andrew,10686,17,39,30,PICCO,Piccolo und mehr,SupplierName,"Pavlova, Ltd."
2,Fuller,Andrew,10686,26,31.23,15,PICCO,Piccolo und mehr,ProductName,Gumbär Gummibärchen
2,Fuller,Andrew,10686,26,31.23,15,PICCO,Piccolo und mehr,CategoryName,Confections
2,Fuller,Andrew,10686,26,31.23,15,PICCO,Piccolo und mehr,SupplierName,Heli Süßwaren GmbH & Co. KG
2,Fuller,Andrew,10691,1,18,30,QUICK,QUICK-Stop,ProductName,Chai
2,Fuller,Andrew,10691,1,18,30,QUICK,QUICK-Stop,CategoryName,Beverages
2,Fuller,Andrew,10691,1,18,30,QUICK,QUICK-Stop,SupplierName,Exotic Liquids
2,Fuller,Andrew,10691,29,123.79,40,QUICK,QUICK-Stop,ProductName,Thüringer Rostbratwurst
2,Fuller,Andrew,10691,29,123.79,40,QUICK,QUICK-Stop,CategoryName,Meat/Poultry
2,Fuller,Andrew,10691,29,123.79,40,QUICK,QUICK-Stop,SupplierName,Plutzer Lebensmittelgroßmärkte AG
2,Fuller,Andrew,10691,43,46,40,QUICK,QUICK-Stop,ProductName,Ipoh Coffee
2,Fuller,Andrew,10691,43,46,40,QUICK,QUICK-Stop,CategoryName,Beverages
2,Fuller,Andrew,10691,43,46,40,QUICK,QUICK-Stop,SupplierName,Leka Trading
2,Fuller,Andrew,10691,44,19.45,24,QUICK,QUICK-Stop,ProductName,Gula Malacca
2,Fuller,Andrew,10691,44,19.45,24,QUICK,QUICK-Stop,CategoryName,Condiments
2,Fuller,Andrew,10691,44,19.45,24,QUICK,QUICK-Stop,SupplierName,Leka Trading
2,Fuller,Andrew,10691,62,49.3,48,QUICK,QUICK-Stop,ProductName,Tarte au sucre
2,Fuller,Andrew,10691,62,49.3,48,QUICK,QUICK-Stop,CategoryName,Confections
2,Fuller,Andrew,10691,62,49.3,48,QUICK,QUICK-Stop,SupplierName,Forêts d'érables
2,Fuller,Andrew,10727,17,39,20,REGGC,Reggiani Caseifici,ProductName,Alice Mutton
2,Fuller,Andrew,10727,17,39,20,REGGC,Reggiani Caseifici,CategoryName,Meat/Poultry
2,Fuller,Andrew,10727,17,39,20,REGGC,Reggiani Caseifici,SupplierName,"Pavlova, Ltd."
2,Fuller,Andrew,10727,56,38,10,REGGC,Reggiani Caseifici,ProductName,Gnocchi di nonna Alice
2,Fuller,Andrew,10727,56,38,10,REGGC,Reggiani Caseifici,CategoryName,Grains/Cereals
2,Fuller,Andrew,10727,56,38,10,REGGC,Reggiani Caseifici,SupplierName,Pasta Buttini s.r.l.
2,Fuller,Andrew,10727,59,55,10,REGGC,Reggiani Caseifici,ProductName,Raclette Courdavault
2,Fuller,Andrew,10727,59,55,10,REGGC,Reggiani Caseifici,CategoryName,Dairy Products
2,Fuller,Andrew,10727,59,55,10,REGGC,Reggiani Caseifici,SupplierName,Gai pâturage
2,Fuller,Andrew,10734,6,25,30,GOURL,Gourmet Lanchonetes,ProductName,Grandma's Boysenberry Spread
2,Fuller,Andrew,10734,6,25,30,GOURL,Gourmet Lanchonetes,CategoryName,Condiments
2,Fuller,Andrew,10734,6,25,30,GOURL,Gourmet Lanchonetes,SupplierName,Grandma Kelly's Homestead
2,Fuller,Andrew,10734,30,25.89,15,GOURL,Gourmet Lanchonetes,ProductName,Nord-Ost Matjeshering
2,Fuller,Andrew,10734,30,25.89,15,GOURL,Gourmet Lanchonetes,CategoryName,Seafood
2,Fuller,Andrew,10734,30,25.89,15,GOURL,Gourmet Lanchonetes,SupplierName,Nord-Ost-Fisch Handelsgesellschaft mbH
2,Fuller,Andrew,10734,76,18,20,GOURL,Gourmet Lanchonetes,ProductName,Lakkalikööri
2,Fuller,Andrew,10734,76,18,20,GOURL,Gourmet Lanchonetes,CategoryName,Beverages
2,Fuller,Andrew,10734,76,18,20,GOURL,Gourmet Lanchonetes,SupplierName,Karkki Oy
2,Fuller,Andrew,10737,13,6,4,VINET,Vins et alcools Chevalier,ProductName,Konbu
2,Fuller,Andrew,10737,13,6,4,VINET,Vins et alcools Chevalier,CategoryName,Seafood
2,Fuller,Andrew,10737,13,6,4,VINET,Vins et alcools Chevalier,SupplierName,Mayumi's
2,Fuller,Andrew,10737,41,9.65,12,VINET,Vins et alcools Chevalier,ProductName,Jack's New England Clam Chowder
2,Fuller,Andrew,10737,41,9.65,12,VINET,Vins et alcools Chevalier,CategoryName,Seafood
2,Fuller,Andrew,10737,41,9.65,12,VINET,Vins et alcools Chevalier,SupplierName,New England Seafood Cannery
2,Fuller,Andrew,10738,16,17.45,3,SPECD,Spécialités du monde,ProductName,Pavlova
2,Fuller,Andrew,10738,16,17.45,3,SPECD,Spécialités du monde,CategoryName,Confections
2,Fuller,Andrew,10738,16,17.45,3,SPECD,Spécialités du monde,SupplierName,"Pavlova, Ltd."
2,Fuller,Andrew,10752,1,18,8,NORTS,North/South,ProductName,Chai
2,Fuller,Andrew,10752,1,18,8,NORTS,North/South,CategoryName,Beverages
2,Fuller,Andrew,10752,1,18,8,NORTS,North/South,SupplierName,Exotic Liquids
2,Fuller,Andrew,10752,69,36,3,NORTS,North/South,ProductName,Gudbrandsdalsost
2,Fuller,Andrew,10752,69,36,3,NORTS,North/South,CategoryName,Dairy Products
2,Fuller,Andrew,10752,69,36,3,NORTS,North/South,SupplierName,Norske Meierier
2,Fuller,Andrew,10780,70,15,35,LILAS,LILA-Supermercado,ProductName,Outback Lager
2,Fuller,Andrew,10780,70,15,35,LILAS,LILA-Supermercado,CategoryName,Beverages
2,Fuller,Andrew,10780,70,15,35,LILAS,LILA-Supermercado,SupplierName,"Pavlova, Ltd."
2,Fuller,Andrew,10780,77,13,15,LILAS,LILA-Supermercado,ProductName,Original Frankfurter grüne Soße
2,Fuller,Andrew,10780,77,13,15,LILAS,LILA-Supermercado,CategoryName,Condiments
2,Fuller,Andrew,10780,77,13,15,LILAS,LILA-Supermercado,SupplierName,Plutzer Lebensmittelgroßmärkte AG
2,Fuller,Andrew,10781,54,7.45,3,WARTH,Wartian Herkku,ProductName,Tourtière
2,Fuller,Andrew,10781,54,7.45,3,WARTH,Wartian Herkku,CategoryName,Meat/Poultry
2,Fuller,Andrew,10781,54,7.45,3,WARTH,Wartian Herkku,SupplierName,Ma Maison
2,Fuller,Andrew,10781,56,38,20,WARTH,Wartian Herkku,ProductName,Gnocchi di nonna Alice
2,Fuller,Andrew,10781,56,38,20,WARTH,Wartian Herkku,CategoryName,Grains/Cereals
2,Fuller,Andrew,10781,56,38,20,WARTH,Wartian Herkku,SupplierName,Pasta Buttini s.r.l.
2,Fuller,Andrew,10781,74,10,35,WARTH,Wartian Herkku,ProductName,Longlife Tofu
2,Fuller,Andrew,10781,74,10,35,WARTH,Wartian Herkku,CategoryName,Produce
2,Fuller,Andrew,10781,74,10,35,WARTH,Wartian Herkku,SupplierName,Tokyo Traders
2,Fuller,Andrew,10787,2,19,15,LAMAI,La maison d'Asie,ProductName,Chang
2,Fuller,Andrew,10787,2,19,15,LAMAI,La maison d'Asie,CategoryName,Beverages
2,Fuller,Andrew,10787,2,19,15,LAMAI,La maison d'Asie,SupplierName,Exotic Liquids
2,Fuller,Andrew,10787,29,123.79,20,LAMAI,La maison d'Asie,ProductName,Thüringer Rostbratwurst
2,Fuller,Andrew,10787,29,123.79,20,LAMAI,La maison d'Asie,CategoryName,Meat/Poultry
2,Fuller,Andrew,10787,29,123.79,20,LAMAI,La maison d'Asie,SupplierName,Plutzer Lebensmittelgroßmärkte AG
2,Fuller,Andrew,10798,62,49.3,2,ISLAT,Island Trading,ProductName,Tarte au sucre
2,Fuller,Andrew,10798,62,49.3,2,ISLAT,Island Trading,CategoryName,Confections
2,Fuller,Andrew,10798,62,49.3,2,ISLAT,Island Trading,SupplierName,Forêts d'érables
2,Fuller,Andrew,10798,72,34.8,10,ISLAT,Island Trading,ProductName,Mozzarella di Giovanni
2,Fuller,Andrew,10798,72,34.8,10,ISLAT,Island Trading,CategoryName,Dairy Products
2,Fuller,Andrew,10798,72,34.8,10,ISLAT,Island Trading,SupplierName,Formaggi Fortini s.r.l.
2,Fuller,Andrew,10805,34,14,10,THEBI,The Big Cheese,ProductName,Sasquatch Ale
2,Fuller,Andrew,10805,34,14,10,THEBI,The Big Cheese,CategoryName,Beverages
2,Fuller,Andrew,10805,34,14,10,THEBI,The Big Cheese,SupplierName,Bigfoot Breweries
2,Fuller,Andrew,10805,38,263.5,10,THEBI,The Big Cheese,ProductName,Côte de Blaye
2,Fuller,Andrew,10805,38,263.5,10,THEBI,The Big Cheese,CategoryName,Beverages
2,Fuller,Andrew,10805,38,263.5,10,THEBI,The Big Cheese,SupplierName,Aux joyeux ecclésiastiques
2,Fuller,Andrew,10808,56,38,20,OLDWO,Old World Delicatessen,ProductName,Gnocchi di nonna Alice
2,Fuller,Andrew,10808,56,38,20,OLDWO,Old World Delicatessen,CategoryName,Grains/Cereals
2,Fuller,Andrew,10808,56,38,20,OLDWO,Old World Delicatessen,SupplierName,Pasta Buttini s.r.l.
2,Fuller,Andrew,10808,76,18,50,OLDWO,Old World Delicatessen,ProductName,Lakkalikööri
2,Fuller,Andrew,10808,76,18,50,OLDWO,Old World Delicatessen,CategoryName,Beverages
2,Fuller,Andrew,10808,76,18,50,OLDWO,Old World Delicatessen,SupplierName,Karkki Oy
2,Fuller,Andrew,10810,13,6,7,LAUGB,Laughing Bacchus Wine Cellars,ProductName,Konbu
2,Fuller,Andrew,10810,13,6,7,LAUGB,Laughing Bacchus Wine Cellars,CategoryName,Seafood
2,Fuller,Andrew,10810,13,6,7,LAUGB,Laughing Bacchus Wine Cellars,SupplierName,Mayumi's
2,Fuller,Andrew,10810,25,14,5,LAUGB,Laughing Bacchus Wine Cellars,ProductName,NuNuCa Nuß-Nougat-Creme
2,Fuller,Andrew,10810,25,14,5,LAUGB,Laughing Bacchus Wine Cellars,CategoryName,Confections
2,Fuller,Andrew,10810,25,14,5,LAUGB,Laughing Bacchus Wine Cellars,SupplierName,Heli Süßwaren GmbH & Co. KG
2,Fuller,Andrew,10810,70,15,5,LAUGB,Laughing Bacchus Wine Cellars,ProductName,Outback Lager
2,Fuller,Andrew,10810,70,15,5,LAUGB,Laughing Bacchus Wine Cellars,CategoryName,Beverages
2,Fuller,Andrew,10810,70,15,5,LAUGB,Laughing Bacchus Wine Cellars,SupplierName,"Pavlova, Ltd."
2,Fuller,Andrew,10815,33,2.5,16,SAVEA,Save-a-lot Markets,ProductName,Geitost
2,Fuller,Andrew,10815,33,2.5,16,SAVEA,Save-a-lot Markets,CategoryName,Dairy Products
2,Fuller,Andrew,10815,33,2.5,16,SAVEA,Save-a-lot Markets,SupplierName,Norske Meierier
2,Fuller,Andrew,10819,43,46,7,CACTU,Cactus Comidas para llevar,ProductName,Ipoh Coffee
2,Fuller,Andrew,10819,43,46,7,CACTU,Cactus Comidas para llevar,CategoryName,Beverages
2,Fuller,Andrew,10819,43,46,7,CACTU,Cactus Comidas para llevar,SupplierName,Leka Trading
2,Fuller,Andrew,10819,75,7.75,20,CACTU,Cactus Comidas para llevar,ProductName,Rhönbräu Klosterbier
2,Fuller,Andrew,10819,75,7.75,20,CACTU,Cactus Comidas para llevar,CategoryName,Beverages
2,Fuller,Andrew,10819,75,7.75,20,CACTU,Cactus Comidas para llevar,SupplierName,Plutzer Lebensmittelgroßmärkte AG
2,Fuller,Andrew,10832,13,6,3,LAMAI,La maison d'Asie,ProductName,Konbu
2,Fuller,Andrew,10832,13,6,3,LAMAI,La maison d'Asie,CategoryName,Seafood
2,Fuller,Andrew,10832,13,6,3,LAMAI,La maison d'Asie,SupplierName,Mayumi's
2,Fuller,Andrew,10832,25,14,10,LAMAI,La maison d'Asie,ProductName,NuNuCa Nuß-Nougat-Creme
2,Fuller,Andrew,10832,25,14,10,LAMAI,La maison d'Asie,CategoryName,Confections
2,Fuller,Andrew,10832,25,14,10,LAMAI,La maison d'Asie,SupplierName,Heli Süßwaren GmbH & Co. KG
2,Fuller,Andrew,10832,44,19.45,16,LAMAI,La maison d'Asie,ProductName,Gula Malacca
2,Fuller,Andrew,10832,44,19.45,16,LAMAI,La maison d'Asie,CategoryName,Condiments
2,Fuller,Andrew,10832,44,19.45,16,LAMAI,La maison d'Asie,SupplierName,Leka Trading
2,Fuller,Andrew,10832,64,33.25,3,LAMAI,La maison d'Asie,ProductName,Wimmers gute Semmelknödel
2,Fuller,Andrew,10832,64,33.25,3,LAMAI,La maison d'Asie,CategoryName,Grains/Cereals
2,Fuller,Andrew,10832,64,33.25,3,LAMAI,La maison d'Asie,SupplierName,Plutzer Lebensmittelgroßmärkte AG
2,Fuller,Andrew,10846,4,22,21,SUPRD,Suprêmes délices,ProductName,Chef Anton's Cajun Seasoning
2,Fuller,Andrew,10846,4,22,21,SUPRD,Suprêmes délices,CategoryName,Condiments
2,Fuller,Andrew,10846,4,22,21,SUPRD,Suprêmes délices,SupplierName,New Orleans Cajun Delights
2,Fuller,Andrew,10846,70,15,30,SUPRD,Suprêmes délices,ProductName,Outback Lager
2,Fuller,Andrew,10846,70,15,30,SUPRD,Suprêmes délices,CategoryName,Beverages
2,Fuller,Andrew,10846,70,15,30,SUPRD,Suprêmes délices,SupplierName,"Pavlova, Ltd."
2,Fuller,Andrew,10846,74,10,20,SUPRD,Suprêmes délices,ProductName,Longlife Tofu
2,Fuller,Andrew,10846,74,10,20,SUPRD,Suprêmes délices,CategoryName,Produce
2,Fuller,Andrew,10846,74,10,20,SUPRD,Suprêmes délices,SupplierName,Tokyo Traders
2,Fuller,Andrew,10858,7,30,5,LACOR,La corne d'abondance,ProductName,Uncle Bob's Organic Dried Pears
2,Fuller,Andrew,10858,7,30,5,LACOR,La corne d'abondance,CategoryName,Produce
2,Fuller,Andrew,10858,7,30,5,LACOR,La corne d'abondance,SupplierName,Grandma Kelly's Homestead
2,Fuller,Andrew,10858,27,43.9,10,LACOR,La corne d'abondance,ProductName,Schoggi Schokolade
2,Fuller,Andrew,10858,27,43.9,10,LACOR,La corne d'abondance,CategoryName,Confections
2,Fuller,Andrew,10858,27,43.9,10,LACOR,La corne d'abondance,SupplierName,Heli Süßwaren GmbH & Co. KG
2,Fuller,Andrew,10858,70,15,4,LACOR,La corne d'abondance,ProductName,Outback Lager
2,Fuller,Andrew,10858,70,15,4,LACOR,La corne d'abondance,CategoryName,Beverages
2,Fuller,Andrew,10858,70,15,4,LACOR,La corne d'abondance,SupplierName,"Pavlova, Ltd."
2,Fuller,Andrew,10865,38,263.5,60,QUICK,QUICK-Stop,ProductName,Côte de Blaye
2,Fuller,Andrew,10865,38,263.5,60,QUICK,QUICK-Stop,CategoryName,Beverages
2,Fuller,Andrew,10865,38,263.5,60,QUICK,QUICK-Stop,SupplierName,Aux joyeux ecclésiastiques
2,Fuller,Andrew,10865,39,18,80,QUICK,QUICK-Stop,ProductName,Chartreuse verte
2,Fuller,Andrew,10865,39,18,80,QUICK,QUICK-Stop,CategoryName,Beverages
2,Fuller,Andrew,10865,39,18,80,QUICK,QUICK-Stop,SupplierName,Aux joyeux ecclésiastiques
2,Fuller,Andrew,10912,11,21,40,HUNGO,Hungry Owl All-Night Grocers,ProductName,Queso Cabrales
2,Fuller,Andrew,10912,11,21,40,HUNGO,Hungry Owl All-Night Grocers,CategoryName,Dairy Products
2,Fuller,Andrew,10912,11,21,40,HUNGO,Hungry Owl All-Night Grocers,SupplierName,Cooperativa de Quesos 'Las Cabras'
2,Fuller,Andrew,10912,29,123.79,60,HUNGO,Hungry Owl All-Night Grocers,ProductName,Thüringer Rostbratwurst
2,Fuller,Andrew,10912,29,123.79,60,HUNGO,Hungry Owl All-Night Grocers,CategoryName,Meat/Poultry
2,Fuller,Andrew,10912,29,123.79,60,HUNGO,Hungry Owl All-Night Grocers,SupplierName,Plutzer Lebensmittelgroßmärkte AG
2,Fuller,Andrew,10915,17,39,10,TORTU,Tortuga Restaurante,ProductName,Alice Mutton
2,Fuller,Andrew,10915,17,39,10,TORTU,Tortuga Restaurante,CategoryName,Meat/Poultry
2,Fuller,Andrew,10915,17,39,10,TORTU,Tortuga Restaurante,SupplierName,"Pavlova, Ltd."
2,Fuller,Andrew,10915,33,2.5,30,TORTU,Tortuga Restaurante,ProductName,Geitost
2,Fuller,Andrew,10915,33,2.5,30,TORTU,Tortuga Restaurante,CategoryName,Dairy Products
2,Fuller,Andrew,10915,33,2.5,30,TORTU,Tortuga Restaurante,SupplierName,Norske Meierier
2,Fuller,Andrew,10915,54,7.45,10,TORTU,Tortuga Restaurante,ProductName,Tourtière
2,Fuller,Andrew,10915,54,7.45,10,TORTU,Tortuga Restaurante,CategoryName,Meat/Poultry
2,Fuller,Andrew,10915,54,7.45,10,TORTU,Tortuga Restaurante,SupplierName,Ma Maison
2,Fuller,Andrew,10919,16,17.45,24,LINOD,LINO-Delicateses,ProductName,Pavlova
2,Fuller,Andrew,10919,16,17.45,24,LINOD,LINO-Delicateses,CategoryName,Confections
2,Fuller,Andrew,10919,16,17.45,24,LINOD,LINO-Delicateses,SupplierName,"Pavlova, Ltd."
2,Fuller,Andrew,10919,25,14,24,LINOD,LINO-Delicateses,ProductName,NuNuCa Nuß-Nougat-Creme
